"","Compound name","Ions","Chemical_formula","Measured_mass","Caculated_mass","Mass_difference","Reaction_equation","Pathway"
"8776","alpha-D-galactose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","beta-D-galactose  ->  alpha-D-galactose","galactose degradation I (Leloir pathway)"
"8777","alpha-D-galactose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","stachyose + H2O  ->  raffinose + alpha-D-galactose","stachyose degradation"
"8778","alpha-D-galactose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","melibiose + H2O  ->  alpha-D-galactose + beta-D-glucose","melibiose degradation"
"8779","beta-D-galactose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","beta-D-galactose  ->  alpha-D-galactose","galactose degradation I (Leloir pathway)"
"8780","beta-L-galactose","[M+Na-2H]-","H12 O6 C6 ","201.0272","201.0380961","0.0108961000000249","beta-L-galactose + NAD+  ->  L-galactono-1,4-lactone + NADH + H+","ascorbate biosynthesis I (L-galactose pathway)"
"8781","beta-L-galactose","[M+Na-2H]-","H12 O6 C6 ","201.0272","201.0380961","0.0108961000000249","alpha-L-galactose-1-phosphate + H2O  ->  beta-L-galactose + phosphate","ascorbate biosynthesis I (L-galactose pathway)"
"8782","alpha-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","alpha-D-glucose + ATP  ->  alpha-D-glucose 6-phosphate + ADP + H+","sucrose degradation III"
"8783","alpha-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","alpha-D-glucose + ATP  ->  alpha-D-glucose 6-phosphate + ADP + H+","starch degradation I"
"8784","alpha-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","a long-linear glucan + alpha-D-glucose  <-  a short glucan + a short glucan","starch degradation I"
"8785","alpha-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","alpha-maltose + H2O  ->  2 alpha-D-glucose","starch degradation I"
"8786","alpha-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","sucrose + H2O  ->  alpha-D-glucose + beta-D-fructofuranose","sucrose degradation III"
"8787","coniferyl alcohol","[M+Na-2H]-","H12 O3 C10 ","201.0272","201.0533522","0.0261522000000411","coniferyl alcohol + NADP+  <-  coniferaldehyde + NADPH + H+","phenylpropanoid biosynthesis"
"8788","D-fructose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","D-sorbitol + NAD+  ->  D-fructose + NADH + H+","sorbitol degradation I"
"8789","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","myo-inositol + oxygen  ->  D-glucuronate + H2O + H+","UDP-D-glucuronate biosynthesis (from myo-inositol)"
"8790","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","a CDP-diacylglycerol + myo-inositol  ->  an L-1-phosphatidyl-inositol + CMP + H+","phospholipid biosynthesis II"
"8791","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","a CDP-diacylglycerol + myo-inositol  ->  an L-1-phosphatidyl-inositol + CMP + H+","D-myo-inositol (1,4,5)-trisphosphate biosynthesis"
"8792","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","a CDP-diacylglycerol + myo-inositol  ->  an L-1-phosphatidyl-inositol + CMP + H+","3-phosphoinositide biosynthesis"
"8793","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","myo-inositol + ATP  ->  1D-myo-inositol (3)-monophosphate + ADP + H+","1D-myo-inositol hexakisphosphate biosynthesis III (Spirodela polyrrhiza)"
"8794","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","1D-myo-inositol (2) monophosphate + H2O  ->  myo-inositol + phosphate","phytate degradation I"
"8795","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","1D-myo-inositol (3)-monophosphate + H2O  ->  myo-inositol + phosphate","myo-inositol biosynthesis"
"8796","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","1D-myo-inositol (1)-monophosphate + H2O  ->  myo-inositol + phosphate","phytate degradation I"
"8797","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","1D-myo-inositol (4)-monophosphate + H2O  ->  myo-inositol + phosphate","D-myo-inositol (1,4,5)-trisphosphate degradation"
"8798","D-mannose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","D-mannose + ATP  ->  D-mannose 6-phosphate + ADP + H+","mannitol degradation II"
"8799","D-mannose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","NAD+ + D-mannitol  ->  D-mannose + NADH + H+","mannitol degradation II"
"8800","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","beta-D-glucose + ATP  ->  beta-D-glucose-6-phosphate + ADP + H+","trehalose degradation II (trehalase)"
"8801","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","indolylmethyl-glucosinolate + H2O  ->  indolylmethyl glucosinolate aglycone + beta-D-glucose + H+","glucosinolate biosynthesis from tryptophan"
"8802","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","myo-inositol + indole-3-acetyl-beta-1-D-glucose  ->  indol-3-yl-acetyl-myo-inositol + beta-D-glucose","IAA conjugate biosynthesis I"
"8803","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","trehalose + H2O  ->  2 beta-D-glucose","trehalose degradation II (trehalase)"
"8804","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","melibiose + H2O  ->  alpha-D-galactose + beta-D-glucose","melibiose degradation"
"8805","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","benzylglucosinolate + H2O  ->  benzylglucosinolate aglycone + beta-D-glucose + H+","glucosinolate breakdown (via thiocyanate-forming protein)"
"8806","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","cis-coumarinic acid-beta-D-glucoside + H2O  ->  coumarinate + beta-D-glucose","coumarin biosynthesis (via 2-coumarate)"
"8807","beta-D-fructofuranose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","UDP-D-glucose + beta-D-fructofuranose  <-->  sucrose + UDP + H+","sucrose degradation III"
"8808","beta-D-fructofuranose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","UDP-D-glucose + beta-D-fructofuranose  <-->  sucrose + UDP + H+","galactose degradation III"
"8809","beta-D-fructofuranose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","beta-D-fructofuranose + ATP  ->  D-fructose-6-phosphate + ADP + H+","sucrose degradation III"
"8810","beta-D-fructofuranose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","sucrose + H2O  ->  alpha-D-glucose + beta-D-fructofuranose","sucrose degradation III"
"8811","alpha-D-galactose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","alpha-D-galactose + ATP  ->  alpha-D-galactose 1-phosphate + ADP + H+","colanic acid building blocks biosynthesis"
"8812","alpha-D-galactose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","alpha-D-galactose + ATP  ->  alpha-D-galactose 1-phosphate + ADP + H+","galactose degradation III"
"8813","alpha-D-galactose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","alpha-D-galactose + ATP  ->  alpha-D-galactose 1-phosphate + ADP + H+","galactose degradation I (Leloir pathway)"
"8814","alpha-D-galactose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","alpha-D-galactose + ATP  ->  alpha-D-galactose 1-phosphate + ADP + H+","stachyose degradation"
"8815","alpha-D-galactose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","raffinose + H2O  ->  alpha-D-galactose + sucrose","stachyose degradation"
"8816","alpha-D-galactose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","beta-D-galactose  ->  alpha-D-galactose","galactose degradation I (Leloir pathway)"
"8817","alpha-D-galactose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","stachyose + H2O  ->  raffinose + alpha-D-galactose","stachyose degradation"
"8818","alpha-D-galactose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","melibiose + H2O  ->  alpha-D-galactose + beta-D-glucose","melibiose degradation"
"8819","beta-D-galactose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","beta-D-galactose  ->  alpha-D-galactose","galactose degradation I (Leloir pathway)"
"8820","beta-L-galactose","[M+Na-2H]-","H12 O6 C6 ","201.0272","201.0380961","0.0108961000000249","beta-L-galactose + NAD+  ->  L-galactono-1,4-lactone + NADH + H+","ascorbate biosynthesis I (L-galactose pathway)"
"8821","beta-L-galactose","[M+Na-2H]-","H12 O6 C6 ","201.0272","201.0380961","0.0108961000000249","alpha-L-galactose-1-phosphate + H2O  ->  beta-L-galactose + phosphate","ascorbate biosynthesis I (L-galactose pathway)"
"8822","D-fructose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","a levan + n H2O  ->  n D-fructose + n sucrose","fructan degradation"
"8823","D-fructose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","6G,6-kestotetraose + H2O  ->  D-fructose + 6G-kestotriose","fructan degradation"
"8824","D-fructose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","D-sorbitol + NAD+  ->  D-fructose + NADH + H+","sorbitol degradation I"
"8825","D-fructose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","1-kestotriose + H2O  ->  D-fructose + sucrose","fructan degradation"
"8826","N-hydroxy-L-phenylalanine","[M+Na-2H]-","H10 N1 O3 C9 ","201.0272","201.0407762","0.013576200000017","N-hydroxy-L-phenylalanine + NADPH + oxygen + H+  ->  N,N-dihydroxy-L-phenylalanine + NADP+ + H2O","glucosinolate biosynthesis from phenylalanine"
"8827","N-hydroxy-L-phenylalanine","[M+Na-2H]-","H10 N1 O3 C9 ","201.0272","201.0407762","0.013576200000017","L-phenylalanine + NADPH + oxygen  ->  N-hydroxy-L-phenylalanine + NADP+ + H2O","glucosinolate biosynthesis from phenylalanine"
"8828","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","myo-inositol + oxygen  ->  D-glucuronate + H2O + H+","UDP-D-glucuronate biosynthesis (from myo-inositol)"
"8829","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","a CDP-diacylglycerol + myo-inositol  ->  an L-1-phosphatidyl-inositol + CMP + H+","phospholipid biosynthesis II"
"8830","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","a CDP-diacylglycerol + myo-inositol  ->  an L-1-phosphatidyl-inositol + CMP + H+","D-myo-inositol (1,4,5)-trisphosphate biosynthesis"
"8831","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","a CDP-diacylglycerol + myo-inositol  ->  an L-1-phosphatidyl-inositol + CMP + H+","3-phosphoinositide biosynthesis"
"8832","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","myo-inositol + indole-3-acetyl-beta-1-D-glucose  ->  indol-3-yl-acetyl-myo-inositol + beta-D-glucose","IAA conjugate biosynthesis I"
"8833","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","myo-inositol + UDP-D-galactose  ->  galactinol + UDP + H+","stachyose biosynthesis"
"8834","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","myo-inositol + ATP  ->  1D-myo-inositol (3)-monophosphate + ADP + H+","1D-myo-inositol hexakisphosphate biosynthesis III (Spirodela polyrrhiza)"
"8835","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","1D-myo-inositol (2) monophosphate + H2O  ->  myo-inositol + phosphate","phytate degradation I"
"8836","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","galactinol + sucrose  ->  myo-inositol + raffinose","stachyose biosynthesis"
"8837","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","galactinol + raffinose  ->  myo-inositol + stachyose","stachyose biosynthesis"
"8838","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","1D-myo-inositol (3)-monophosphate + H2O  ->  myo-inositol + phosphate","myo-inositol biosynthesis"
"8839","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","1D-myo-inositol (1)-monophosphate + H2O  ->  myo-inositol + phosphate","phytate degradation I"
"8840","myo-inositol","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","1D-myo-inositol (4)-monophosphate + H2O  ->  myo-inositol + phosphate","D-myo-inositol (1,4,5)-trisphosphate degradation"
"8841","S-methyl-5-thio-D-ribose","[M+Na-2H]-","H12 S1 O4 C6 ","201.0272","201.0203379","0.006862099999978","ATP + S-methyl-5-thio-D-ribose  ->  ADP + S-methyl-5-thio-alpha-D-ribose 1-phosphate + H+","methionine salvage pathway"
"8842","S-methyl-5-thio-D-ribose","[M+Na-2H]-","H12 S1 O4 C6 ","201.0272","201.0203379","0.006862099999978","ATP + S-methyl-5-thio-D-ribose  ->  ADP + S-methyl-5-thio-alpha-D-ribose 1-phosphate + H+","S-methyl-5'-thioadenosine degradation I"
"8843","S-methyl-5-thio-D-ribose","[M+Na-2H]-","H12 S1 O4 C6 ","201.0272","201.0203379","0.006862099999978","S-methyl-5'-thioadenosine + H2O  ->  S-methyl-5-thio-D-ribose + adenine","methionine salvage pathway"
"8844","S-methyl-5-thio-D-ribose","[M+Na-2H]-","H12 S1 O4 C6 ","201.0272","201.0203379","0.006862099999978","S-methyl-5'-thioadenosine + H2O  ->  S-methyl-5-thio-D-ribose + adenine","S-methyl-5'-thioadenosine degradation I"
"8845","alpha-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","a long-linear glucan + alpha-D-glucose  <-  a short glucan + a short glucan","starch degradation I"
"8846","alpha-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","alpha-D-glucose + ATP  ->  alpha-D-glucose 6-phosphate + ADP + H+","sucrose degradation III"
"8847","alpha-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","alpha-D-glucose + ATP  ->  alpha-D-glucose 6-phosphate + ADP + H+","starch degradation I"
"8848","alpha-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","a glucosinolate + H2O  ->  a thiohydroximate-O-sulfate + alpha-D-glucose","glucosinolate breakdown"
"8849","alpha-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","alpha-maltose + H2O  ->  2 alpha-D-glucose","starch degradation I"
"8850","alpha-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","sucrose + H2O  ->  alpha-D-glucose + beta-D-fructofuranose","sucrose degradation III"
"8851","coniferyl alcohol","[M+Na-2H]-","H12 O3 C10 ","201.0272","201.0533522","0.0261522000000411","coniferyl alcohol + NADP+  <-  coniferaldehyde + NADPH + H+","phenylpropanoid biosynthesis"
"8852","hamamelose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","hamamelose  ->  2-carboxy-D-arabinitol","CA1P biosynthesis"
"8853","hamamelose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","hamamelose-21,5-bisphosphate + 2 H2O  ->  hamamelose + 2 phosphate","CA1P biosynthesis"
"8854","beta-D-fructofuranose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","beta-D-fructofuranose + ATP  ->  D-fructose-6-phosphate + ADP + H+","sucrose degradation VI (anaerobic)"
"8855","beta-D-fructofuranose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","beta-D-fructofuranose + ATP  ->  D-fructose-6-phosphate + ADP + H+","sucrose degradation III"
"8856","beta-D-fructofuranose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","UDP-D-glucose + beta-D-fructofuranose  <-->  sucrose + UDP + H+","sucrose degradation VI (anaerobic)"
"8857","beta-D-fructofuranose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","UDP-D-glucose + beta-D-fructofuranose  <-->  sucrose + UDP + H+","sucrose biosynthesis II"
"8858","beta-D-fructofuranose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","UDP-D-glucose + beta-D-fructofuranose  <-->  sucrose + UDP + H+","sucrose degradation III"
"8859","beta-D-fructofuranose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","UDP-D-glucose + beta-D-fructofuranose  <-->  sucrose + UDP + H+","galactose degradation III"
"8860","beta-D-fructofuranose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","UDP-D-glucose + beta-D-fructofuranose  <-->  sucrose + UDP + H+","UDP-glucose biosynthesis (from sucrose)"
"8861","beta-D-fructofuranose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","sucrose + H2O  ->  alpha-D-glucose + beta-D-fructofuranose","sucrose degradation III"
"8862","beta-L-galactose","[M+Na-2H]-","H12 O6 C6 ","201.0272","201.0380961","0.0108961000000249","beta-L-galactose + NAD+  ->  L-galactono-1,4-lactone + NADH + H+","ascorbate biosynthesis I (L-galactose pathway)"
"8863","beta-L-galactose","[M+Na-2H]-","H12 O6 C6 ","201.0272","201.0380961","0.0108961000000249","alpha-L-galactose-1-phosphate + H2O  ->  beta-L-galactose + phosphate","ascorbate biosynthesis I (L-galactose pathway)"
"8864","D-fructose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","a levan + n H2O  ->  n D-fructose + n sucrose","fructan degradation"
"8865","D-fructose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","D-sorbitol + NAD+  <-->  D-fructose + NADH + H+","sorbitol degradation I"
"8866","D-fructose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","1-kestotriose + H2O  ->  D-fructose + sucrose","fructan degradation"
"8867","D-fructose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","6G,6-kestotetraose + H2O  ->  D-fructose + 6G-kestotriose","fructan degradation"
"8868","L-gulose","[M+Na-2H]-","H12 O6 C6 ","201.0272","201.0380961","0.0108961000000249","L-gulose  ->  L-gulono-1,4-lactone + 2 H+","ascorbate biosynthesis II (L-gulose pathway)"
"8869","L-gulose","[M+Na-2H]-","H12 O6 C6 ","201.0272","201.0380961","0.0108961000000249","L-gulose-1-P + H2O  ->  L-gulose + phosphate","ascorbate biosynthesis II (L-gulose pathway)"
"8870","theophylline","[M+Na-2H]-","H8 O2 N4 C7 ","201.0272","201.0394335","0.0122335000000362","theophylline + a demethylated methyl acceptor + H+  ->  3-methylxanthine + a methylated methyl acceptor","caffeine degradation I (main, plants)"
"8871","theophylline","[M+Na-2H]-","H8 O2 N4 C7 ","201.0272","201.0394335","0.0122335000000362","caffeine + a demethylated methyl acceptor + H+  ->  theophylline + a methylated methyl acceptor","caffeine degradation I (main, plants)"
"8872","coniferyl alcohol","[M+Na-2H]-","H12 O3 C10 ","201.0272","201.0533522","0.0261522000000411","coniferyl alcohol + acetyl-CoA  ->  coniferyl acetate + coenzyme A","eugenol and isoeugenol biosynthesis"
"8873","coniferyl alcohol","[M+Na-2H]-","H12 O3 C10 ","201.0272","201.0533522","0.0261522000000411","UDP-D-glucose + coniferyl alcohol  ->  coniferin + UDP + H+","coniferin metabolism"
"8874","coniferyl alcohol","[M+Na-2H]-","H12 O3 C10 ","201.0272","201.0533522","0.0261522000000411","coniferyl alcohol + 8-methylnonenoate + H+  ->  capsiconiate + H2O","capsiconiate biosynthesis"
"8875","coniferyl alcohol","[M+Na-2H]-","H12 O3 C10 ","201.0272","201.0533522","0.0261522000000411","2 coniferyl alcohol + oxygen + 2 H+  ->  (+)-pinoresinol + 2 H2O","justicidin B biosynthesis"
"8876","coniferyl alcohol","[M+Na-2H]-","H12 O3 C10 ","201.0272","201.0533522","0.0261522000000411","2 coniferyl alcohol + oxygen + 2 H+  ->  (+)-pinoresinol + 2 H2O","matairesinol biosynthesis"
"8877","coniferyl alcohol","[M+Na-2H]-","H12 O3 C10 ","201.0272","201.0533522","0.0261522000000411","coniferyl alcohol + NADP+  <-  coniferaldehyde + NADPH + H+","phenylpropanoid biosynthesis"
"8878","coniferyl alcohol","[M+Na-2H]-","H12 O3 C10 ","201.0272","201.0533522","0.0261522000000411","coniferyl alcohol + NADP+  <-  coniferaldehyde + NADPH + H+","capsiconiate biosynthesis"
"8879","coniferyl alcohol","[M+Na-2H]-","H12 O3 C10 ","201.0272","201.0533522","0.0261522000000411","coniferin + H2O  ->  coniferyl alcohol + beta-D-glucose","coniferin metabolism"
"8880","paraxanthine","[M+Na-2H]-","H8 O2 N4 C7 ","201.0272","201.0394335","0.0122335000000362","paraxanthine + S-adenosyl-L-methionine  ->  caffeine + S-adenosyl-L-homocysteine + H+","caffeine biosynthesis II (via paraxanthine)"
"8881","paraxanthine","[M+Na-2H]-","H8 O2 N4 C7 ","201.0272","201.0394335","0.0122335000000362","7-methylxanthine + S-adenosyl-L-methionine  ->  paraxanthine + S-adenosyl-L-homocysteine + H+","caffeine biosynthesis II (via paraxanthine)"
"8882","DIBOA","[M+Na-2H]-","H6 N1 O4 C8 ","201.0272","201.0043907","0.0228092999999774","UDP-D-glucose + DIBOA  ->  DIBOA-beta-D-glucoside + UDP","benzoxazinoid glucosides biosynthesis"
"8883","DIBOA","[M+Na-2H]-","H6 N1 O4 C8 ","201.0272","201.0043907","0.0228092999999774","UDP-D-glucose + DIBOA  ->  DIBOA-beta-D-glucoside + UDP","DIBOA-glucoside biosynthesis"
"8884","DIBOA","[M+Na-2H]-","H6 N1 O4 C8 ","201.0272","201.0043907","0.0228092999999774","HBOA + NAD(P)H + oxygen  ->  DIBOA + NAD(P)+ + H2O","DIBOA-glucoside biosynthesis"
"8885","D-mannose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","D-mannose + ATP  ->  D-mannose 6-phosphate + ADP + H+","D-mannose degradation"
"8886","D-mannose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","D-mannose + ATP  ->  D-mannose 6-phosphate + ADP + H+","mannitol degradation II"
"8887","D-mannose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","NAD+ + D-mannitol  ->  D-mannose + NADH + H+","mannitol degradation II"
"8888","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","beta-D-glucose + ATP  ->  beta-D-glucose-6-phosphate + ADP + H+","GDP-glucose biosynthesis"
"8889","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","beta-D-glucose + ATP  ->  beta-D-glucose-6-phosphate + ADP + H+","trehalose degradation II (trehalase)"
"8890","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","furaneol (keto form) + beta-D-glucose  ->  furaneol glucopyranoside + 2 H+","furaneol biosynthesis"
"8891","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","lactose + H2O  ->  beta-D-galactose + beta-D-glucose","lactose degradation III"
"8892","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","DIMBOA-beta-D-glucoside + H2O  ->  DIMBOA + beta-D-glucose + H+","DIMBOA-glucoside degradation"
"8893","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","melibiose + H2O  ->  alpha-D-galactose + beta-D-glucose","melibiose degradation"
"8894","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","lotaustralin + H2O  ->  (2R)-2-hydroxy-2-methylbutanenitrile + beta-D-glucose","lotaustralin degradation"
"8895","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","benzylglucosinolate + H2O  ->  benzylglucosinolate aglycone + beta-D-glucose + H+","glucosinolate breakdown (via thiocyanate-forming protein)"
"8896","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","ginsenoside Rg3 + H2O  ->  ginsenoside Rh2 + beta-D-glucose","ginsenoside degradation III"
"8897","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","indolylmethyl-glucosinolate + H2O  ->  indolylmethyl glucosinolate aglycone + beta-D-glucose + H+","glucosinolate biosynthesis from tryptophan"
"8898","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","indolylmethyl-glucosinolate + H2O  ->  indolylmethyl glucosinolate aglycone + beta-D-glucose + H+","indole glucosinolate breakdown (insect chewing induced)"
"8899","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","indolylmethyl-glucosinolate + H2O  ->  indolylmethyl glucosinolate aglycone + beta-D-glucose + H+","indole glucosinolate breakdown (active in intact plant cell)"
"8900","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","genistin + H2O  ->  genistein + beta-D-glucose + H+","genistein conjugates interconversion"
"8901","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","biochanin A-7-O-glucoside + H2O  ->  biochanin-A + beta-D-glucose + H+","biochanin A conjugates interconversion"
"8902","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","afrormosin-7-O-glucoside + H2O  ->  afrormosin + beta-D-glucose","afrormosin conjugates interconversion"
"8903","beta-D-glucose","[M+Na-2H]-","H12 C6 O6 ","201.0272","201.0380961","0.0108961000000249","4-methoxy-3-indolylmethyl-glucosinolate + H2O  ->  4-methoxy-3-indolylmethyl glucosinolate aglycone + beta-D-glucose + H+","indole glucosinolate breakdown (active in intact plant cell)"
